indroea;anomes;hmedmes;qmedmes;apormedmes;qcmes;hcmes;dia_cmes;qnmes;hnmes;dia_nmes;orig_dato_id
1765;197704;0.53;9.589;24.856;21.8;0.78;5;5.28;0.42;26;1
1765;197705;0.43;5.798;15.53;8.2;0.5;16;4.6;0.4;10;1
1765;197706;0.42;5.171;13.402;8.6;0.51;9;3.32;0.36;30;1
1765;197707;0.41;5.084;13.617;16.04;0.68;8;2.74;0.34;4;1
1765;197708;0.33;2.591;6.94;4.6;0.4;20;1.52;0.29;10;1
1765;197709;0.28;1.28;3.318;1.7;0.3;1;0.98;0.26;13;1
1765;197710;0.35;3.27;8.759;18.2;0.72;8;1.34;0.28;1;1
1765;197711;0.31;1.972;5.111;3.32;0.36;28;1.34;0.28;15;1
1765;197712;0.63;14.749;39.505;41.44;1.04;11;3.32;0.36;1;1
1765;197801;0.68;19.79;53.006;90.5;1.5;28;5.96;0.44;8;1
1765;197802;1.01;47.706;115.41;199.2;2.28;28;12.2;0.6;14;1
1765;197803;0.77;27.033;72.406;134.4;1.82;1;9;0.52;28;1
1765;197804;0.5;8.425;21.837;11.4;0.58;4;5.96;0.44;21;1
1765;197805;0.53;9.441;25.288;21.8;0.78;5;3.32;0.36;31;1
1765;197806;0.35;3.002;7.781;4.6;0.4;18;2.22;0.32;7;1
1765;197807;0.25;0.951;2.547;1.7;0.3;1;0.2;0.2;28;1
1765;197808;0.2;0.197;0.529;0.2;0.2;1;0.18;0.18;26;1
1765;197809;0.2;0.295;0.764;1.7;0.3;4;0.18;0.18;7;1
1765;197810;0.21;0.262;0.702;0.44;0.22;2;0.2;0.2;3;1
1765;197811;0.19;0.205;0.531;0.68;0.24;9;0.18;0.18;14;1
1765;197812;0.66;18.712;50.117;90.5;1.5;29;0.18;0.18;1;1
1765;197901;0.73;20.625;55.242;66.5;1.3;4;9.8;0.54;18;1
1765;197902;1.03;46.759;113.12;132;1.8;14;10.6;0.56;27;1
1765;197903;0.65;17.241;46.179;78;1.4;26;5.96;0.44;13;1
1765;197904;0.68;16.173;41.921;24.46;0.82;3;1.7;0.3;22;1
1765;197905;0.4;4.91;13.15;15.08;0.66;30;1.7;0.3;16;1
1765;197906;0.34;3.028;7.849;9.4;0.53;1;0.98;0.26;23;1
1765;197907;0.19;0.437;1.172;0.98;0.26;1;0.1;0.1;17;1
1765;197908;0.15;0.245;0.656;1.34;0.28;13;0.1;0.1;3;1
1765;197909;0.14;0.161;0.418;0.98;0.26;2;0.1;0.1;6;1
1765;197910;0.23;1.893;5.069;5.582;0.4;22;0.154;0.1;1;1
1765;197911;0.4;6.672;17.295;23;0.8;15;1.075;0.2;8;1
1765;197912;0.42;6.549;17.541;14.6;0.64;24;2.425;0.28;1;1
1765;198001;0.6;18.215;48.788;160;2;22;4.358;0.36;18;1
1765;198002;0.51;9.583;24.011;15.4;0.66;22;6.891;0.44;13;1
1765;198003;0.46;7.611;20.386;17;0.7;26;4.358;0.36;19;1
1765;198004;0.47;8.54;22.135;27.38;0.86;14;4.358;0.36;30;1
1765;198005;0.36;4.608;12.342;8.2;0.48;12;2.667;0.29;29;1
1765;198006;0.28;2.458;6.372;6.236;0.42;15;1.45;0.23;5;1
1765;198007;0.18;0.883;2.365;1.575;0.24;1;0.154;0.1;22;1
1765;198008;0.14;0.356;0.953;0.575;0.16;16;0.185;0.12;5;1
1765;198009;0.18;0.804;2.084;1.942;0.26;22;0.325;0.14;15;1
1765;198010;0.19;1.025;2.745;2.425;0.28;17;0.154;0.1;5;1
1765;198011;0.24;1.737;4.503;5.582;0.4;12;0.825;0.18;1;1
1765;198012;0.33;4.786;12.82;47;1.1;20;1.075;0.2;12;1
1765;198101;0.3;2.984;7.992;4.927;0.38;16;1.942;0.26;9;1
1765;198102;0.28;2.61;6.315;11.8;0.57;28;1.575;0.24;25;1
1765;198103;0.42;6.447;17.267;15.4;0.66;30;1.575;0.24;20;1
1765;198104;0.43;6.666;17.279;11.4;0.56;13;3.875;0.34;29;1
1765;198105;0.37;4.576;12.257;5.582;0.4;11;3.392;0.32;2;1
1765;198106;0.3;3.097;8.027;6.564;0.43;2;0.825;0.18;27;1
1765;198107;0.16;0.607;1.626;1.45;0.23;2;0.154;0.1;14;1
1765;198108;0.11;0.176;0.47;0.45;0.15;31;0.154;0.1;3;1
1765;198109;0.16;0.748;1.94;3.875;0.34;27;0.154;0.1;3;1
1765;198110;0.29;2.802;7.505;9;0.5;5;1.45;0.23;1;1
1765;198111;0.19;0.996;2.581;1.325;0.22;1;0.7;0.17;22;1
1765;198112;0.59;17.897;47.934;88.4;1.48;30;0.575;0.16;8;1
1765;198201;0.62;14.232;38.118;30.3;0.9;1;7.545;0.46;31;1
1765;198202;0.39;5.298;12.816;8.2;0.48;25;3.392;0.32;19;1
1765;198203;0.35;4.167;11.161;7.218;0.45;1;2.183;0.27;29;1
1765;198204;0.23;1.53;3.966;2.908;0.3;4;0.7;0.17;29;1
1765;198205;0.18;0.841;2.253;1.575;0.24;13;0.2;0.13;5;1
1765;198206;0.18;0.775;2.009;1.45;0.23;4;0.325;0.14;28;1
1765;198207;0.13;0.292;0.781;1.075;0.2;13;0.154;0.1;9;1
1765;198208;0.15;0.464;1.242;1.575;0.24;16;0.169;0.11;24;1
1765;198209;0.16;0.623;1.615;1.575;0.24;25;0.154;0.1;11;1
1765;198210;0.26;2.035;5.451;4.6;0.37;14;0.87;0.18;1;1
1765;198211;0.35;4.49;11.638;19.4;0.74;13;1.05;0.2;2;1
1765;198212;0.57;12.73;34.097;31.84;0.92;12;3.392;0.32;4;1
1765;198301;0.38;5.057;13.545;7.873;0.47;1;3.392;0.32;25;1
1765;198302;0.4;6.299;15.239;22.4;0.79;23;2.908;0.3;8;1
1765;198303;0.38;5.003;13.4;11;0.55;1;3.392;0.32;31;1
1765;198304;0.57;13.72;35.561;40.7;1.03;27;2.908;0.3;6;1
1765;198305;0.74;20.421;54.695;38;1;17;11.8;0.57;10;1
1765;198306;0.41;6.341;16.436;16.2;0.68;1;2.425;0.28;30;1
1765;198307;0.25;1.843;4.936;3.15;0.31;3;1.31;0.22;14;1
1765;198308;0.26;2.027;5.429;3.15;0.31;14;0.96;0.19;7;1
1765;198309;0.19;1.009;2.616;1.18;0.21;10;0.69;0.16;29;1
1765;198310;0.24;1.675;4.486;2.908;0.3;16;0.87;0.18;1;1
1765;198311;0.24;1.635;4.239;2.667;0.29;21;0.96;0.19;8;1
1765;198312;0.35;5.149;13.792;17;0.7;22;0.69;0.16;6;1
1765;198401;0.49;9.485;25.404;26.65;0.85;31;2.908;0.3;1;1
1765;198402;0.48;8.514;21.333;18.2;0.72;2;4.117;0.35;18;1
1765;198403;0.43;6.879;18.425;19.4;0.74;30;3.875;0.34;10;1
1765;198404;0.54;11.494;29.791;36.46;0.98;3;4.358;0.36;22;1
1765;198405;0.5;9.278;24.85;18.2;0.72;5;5.582;0.4;1;1
1765;198406;0.47;8.201;21.256;19.4;0.74;4;3.875;0.34;30;1
1765;198407;0.24;1.819;4.873;3.875;0.34;1;0.78;0.17;25;1
1765;198408;0.21;1.365;3.657;2.908;0.3;27;0.48;0.13;9;1
1765;198409;0.21;1.277;3.31;3.15;0.31;29;0.87;0.18;2;1
1765;198410;0.32;3.581;9.593;9;0.5;4;2.183;0.27;14;1
1765;198411;0.53;10.933;28.339;30.3;0.9;19;3.875;0.34;2;1
1765;198412;0.57;11.89;31.847;17;0.7;3;9;0.5;23;1
1765;198501;0.61;15.115;40.483;33.38;0.94;18;4.927;0.38;13;1
1765;198502;0.74;22.746;55.028;67;1.3;11;8.2;0.48;7;1
1765;198503;0.62;14.062;37.663;25.92;0.84;22;11.4;0.56;10;1
1765;198504;0.54;10.621;27.529;17;0.7;11;5.582;0.4;28;1
1765;198505;0.35;4.016;10.757;4.927;0.38;1;2.908;0.3;22;1
1765;198506;0.27;2.504;6.49;5.582;0.4;9;0.87;0.18;30;1
1765;198507;0.22;1.352;3.622;2.425;0.28;5;0.6;0.15;21;1
1765;198508;0.21;1.273;3.411;1.942;0.26;1;0.54;0.14;23;1
1765;198509;0.17;0.845;2.189;1.57;0.24;9;0.3;0.1;21;1
1765;198510;0.12;0.438;1.174;0.87;0.18;18;0.15;0.05;16;1
1765;198511;0.19;1.04;2.696;2.667;0.29;13;0.3;0.1;1;1
1765;198512;0.29;3.599;9.639;21.2;0.77;27;0.78;0.17;3;1
1765;198601;0.51;9.857;26.401;23;0.8;3;5.582;0.4;21;1
1765;198602;0.71;19.649;47.536;56;1.2;17;8.2;0.48;10;1
1765;198603;0.47;8.124;21.758;15.8;0.67;1;4.927;0.38;21;1
1765;198604;0.45;7.273;18.851;15.4;0.66;24;4.6;0.37;9;1
1765;198605;0.4;5.73;15.348;10.2;0.53;1;3.15;0.31;31;1
1765;198606;0.25;2.016;5.227;3.392;0.32;23;0.69;0.16;17;1
1765;198607;0.19;0.97;2.597;1.44;0.23;1;0.42;0.12;15;1
1765;198608;0.2;1.169;3.132;2.183;0.27;15;0.78;0.17;2;1
1765;198609;0.26;2.44;6.323;10.6;0.54;15;0.3;0.1;4;1
1765;198610;0.22;1.344;3.599;1.7;0.25;1;1.05;0.2;9;1
1765;198611;0.29;2.848;7.382;9.8;0.52;14;1.18;0.21;6;1
1765;198612;0.32;3.307;8.857;5.909;0.41;22;1.942;0.26;6;1
1765;198701;0.39;5.434;14.555;11.4;0.56;13;2.908;0.3;2;1
1765;198702;0.52;10.185;24.638;30.3;0.9;17;4.358;0.36;9;1
1765;198703;0.41;6.12;16.392;11.4;0.56;28;3.875;0.34;20;1
1765;198704;0.48;8.305;21.528;16.2;0.68;7;4.927;0.38;1;1
1765;198705;0.34;3.921;10.503;6.236;0.42;1;2.908;0.3;24;1
1765;198706;0.27;2.388;6.19;3.875;0.34;13;1.05;0.2;30;1
1765;198707;0.23;1.537;4.117;2.425;0.28;17;0.96;0.19;2;1
1765;198708;0.21;1.269;3.399;2.425;0.28;17;0.96;0.19;1;1
1765;198709;0.23;1.636;4.241;7.545;0.46;26;1.05;0.2;6;1
1765;198710;0.57;15.517;41.56;132;1.8;15;1.57;0.24;1;1
1765;198711;0.47;7.845;20.335;15.697;0.67;1;4.343;0.36;22;1
1765;198712;0.48;8.192;21.942;13.562;0.62;14;5.204;0.39;30;1
1765;198801;0.64;15.286;40.942;33.273;0.94;6;8.949;0.5;22;1
1765;198802;0.7;19.142;47.962;47;1.1;6;5.506;0.4;28;1
1765;198803;0.36;4.293;11.497;5.506;0.4;1;3.573;0.33;23;1
1765;198804;0.45;7.329;18.997;15.263;0.66;19;3.83;0.34;1;1
1765;198805;0.48;8.388;22.467;15.263;0.66;3;5.204;0.39;23;1
1765;198806;0.41;5.922;15.349;14.828;0.65;15;3.316;0.32;6;1
1765;198807;0.3;3.009;8.059;5.506;0.4;1;1.18;0.21;30;1
1765;198808;0.17;0.739;1.98;0.96;0.19;4;0.6;0.15;25;1
1765;198809;0.22;1.307;3.387;2.141;0.27;25;0.69;0.16;1;1
1765;198810;0.26;1.989;5.328;4.592;0.38;15;0.523;0.15;9;1
1765;198811;0.21;1.204;3.12;1.905;0.26;1;1.014;0.2;10;1
1765;198812;0.21;1.208;3.235;3.553;0.34;1;0.248;0.1;31;1
1765;198901;0.18;0.846;2.266;1.579;0.24;7;0.622;0.16;4;1
1765;198902;0.21;1.68;4.065;9.685;0.53;28;0.468;0.14;16;1
1765;198903;0.33;3.666;9.82;9.285;0.52;1;1.014;0.2;24;1
1765;198904;0.41;5.786;14.997;18.347;0.71;13;2.09;0.27;1;1
1765;198905;0.28;2.379;6.371;4.862;0.39;30;1.014;0.2;21;1
1765;198906;0.21;1.354;3.51;3.098;0.32;1;0.248;0.1;28;1
1765;198907;0.16;0.611;1.638;0.818;0.18;6;0.248;0.1;1;1
1765;198908;0.16;0.686;1.839;1.438;0.23;5;0.413;0.13;10;1
1765;198909;0.13;0.415;1.075;0.468;0.14;1;0.303;0.11;29;1
1765;198910;0.14;0.606;1.623;1.297;0.22;23;0.303;0.11;1;1
1765;198911;0.3;2.957;7.664;7.058;0.46;23;1.014;0.2;16;1
1765;198912;0.52;12.695;34.002;84.623;1.46;22;1.155;0.21;11;1
1765;199001;0.41;5.817;15.58;15.823;0.7;31;2.907;0.3;21;1
1765;199002;0.51;8.906;21.546;24.336;0.86;2;4.146;0.36;27;1
1765;199003;0.3;2.888;7.735;4.146;0.36;1;2.233;0.26;21;1
1765;199004;0.24;1.963;5.088;2.064;0.25;1;1.789;0.23;9;1
1765;199005;0.19;1.323;3.542;1.789;0.23;1;1.268;0.19;9;1
1765;199006;0.18;1.18;3.058;1.514;0.21;7;0.946;0.16;28;1
1765;199007;0.15;0.807;2.161;0.946;0.16;1;0.68;0.13;30;1
1765;199008;0.12;0.631;1.69;0.68;0.13;10;0.6;0.12;1;1
1765;199009;0.13;0.659;1.707;0.68;0.13;9;0.6;0.12;1;1
1765;199010;0.18;1.41;3.776;7.335;0.48;29;0.442;0.1;12;1
1765;199011;0.25;2.248;5.826;4.615;0.38;26;1.053;0.17;20;1
1765;199012;0.32;3.57;9.561;11.512;0.6;31;1.926;0.24;8;1
1765;199101;0.54;10.304;27.598;45.921;1.16;11;4.615;0.38;27;1
1765;199102;0.53;9.104;22.024;22.598;0.83;9;5.62;0.42;26;1
1765;199103;0.64;14.078;37.706;50.173;1.21;12;5.351;0.41;31;1
1765;199104;0.36;4.196;10.877;5.888;0.43;5;3.108;0.31;24;1
1765;199105;0.26;2.248;6.022;3.711;0.34;2;1.268;0.19;27;1
1765;199106;0.19;1.342;3.478;1.926;0.24;1;0.521;0.11;26;1
1765;199107;0.12;0.611;1.637;1.514;0.21;8;0.385;0.09;3;1
1765;199108;0.13;0.7;1.876;1.053;0.17;11;0.6;0.12;1;1
1765;199109;0.16;0.998;2.586;1.789;0.23;30;0.6;0.12;1;1
1765;199110;0.2;1.437;3.849;3.51;0.33;14;0.946;0.16;24;1
1765;199111;0.38;4.997;12.953;17.776;0.74;15;1.376;0.2;1;1
1765;199112;0.27;2.407;6.446;3.912;0.35;1;1.651;0.22;29;1
1765;199201;0.27;2.494;6.68;5.888;0.43;9;1.376;0.2;5;1
1765;199202;0.23;1.733;4.342;2.233;0.26;13;1.376;0.2;26;1
1765;199203;0.22;1.859;4.979;8.957;0.53;31;1.268;0.19;7;1
1765;199204;0.42;6.221;16.126;20.372;0.79;3;2.233;0.26;29;1
1765;199205;0.21;1.57;4.206;2.233;0.26;1;1.268;0.19;12;1
1765;199206;0.26;2.364;6.129;5.083;0.4;10;1.376;0.2;27;1
1765;199207;0.14;0.83;2.223;1.376;0.2;1;0.385;0.09;27;1
1765;199208;0.17;1.13;3.028;5.62;0.42;31;0.385;0.09;7;1
1765;199209;0.18;1.216;3.152;2.907;0.3;27;0.442;0.1;20;1
1765;199210;0.23;2.162;5.791;11.512;0.6;30;1.053;0.17;18;1
1765;199211;0.34;3.923;10.169;8.957;0.53;16;2.233;0.26;8;1
1765;199212;0.52;9.352;25.048;29.993;0.95;7;4.146;0.36;2;1
1765;199301;0.32;3.285;8.797;4.615;0.38;13;2.401;0.27;27;1
1765;199302;0.24;1.902;4.601;2.57;0.28;28;1.376;0.2;20;1
1765;199303;0.23;1.819;4.873;2.57;0.28;1;1.268;0.19;20;1
1765;199304;0.38;5.246;13.598;11.924;0.61;27;1.376;0.2;1;1
1765;199305;0.51;8.941;23.947;20.899;0.8;24;4.38;0.37;7;1
1765;199306;0.51;8.355;21.657;13.161;0.64;21;4.615;0.38;19;1
1765;199307;0.34;4.068;10.895;10.386;0.57;1;1.053;0.17;26;1
1765;199308;0.24;1.987;5.323;2.738;0.29;2;1.376;0.2;20;1
1765;199309;0.22;1.697;4.399;2.57;0.28;8;1.161;0.18;3;1
1765;199310;0.49;9.034;24.196;39.423;1.08;14;1.926;0.24;1;1
1765;199311;0.36;4.258;11.036;17.776;0.74;30;3.108;0.31;19;1
1765;199312;0.5;8.246;22.086;15.823;0.7;31;5.351;0.41;13;1
1765;199401;0.84;25.874;69.3;71.79;1.43;6;6.728;0.46;31;1
1765;199402;0.58;10.986;26.578;17.288;0.73;24;5.888;0.43;2;1
1765;199403;0.41;5.645;15.119;10.386;0.57;1;3.51;0.33;30;1
1765;199404;0.29;2.777;7.197;3.51;0.33;1;2.064;0.25;28;1
1765;199405;0.3;3.19;8.543;14.023;0.66;21;1.376;0.2;4;1
1765;199406;0.22;1.738;4.505;2.738;0.29;1;1.268;0.19;17;1
1765;199407;0.16;0.939;2.514;1.268;0.19;1;0.6;0.12;11;1
1765;199408;0.16;0.97;2.599;2.233;0.26;22;0.6;0.12;2;1
1765;199409;0.17;1.064;2.758;1.789;0.23;26;0.6;0.12;6;1
1765;199410;0.21;1.637;4.385;5.083;0.4;22;0.442;0.1;10;1
1765;199411;0.38;5.061;13.118;20.899;0.8;9;1.926;0.24;1;1
1765;199412;0.42;6.347;16.999;36.426;1.04;31;1.926;0.24;4;1
1765;199501;0.61;12.531;33.564;37.924;1.06;1;5.62;0.42;16;1
1765;199502;0.71;17.147;41.482;58.444;1.3;17;8.619;0.52;7;1
1765;199503;0.6;12.435;33.305;32.055;0.98;5;5.351;0.41;30;1
1765;199504;0.3;3.051;7.909;5.083;0.4;1;2.233;0.26;21;1
1765;199505;0.29;2.788;7.469;4.849;0.39;16;1.651;0.22;31;1
1765;199506;0.18;1.14;2.954;1.651;0.22;29;0.6;0.12;13;1
1765;199507;0.18;1.175;3.146;1.926;0.24;2;0.442;0.1;23;1
1765;199508;0.15;0.85;2.276;1.514;0.21;6;0.442;0.1;24;1
1765;199509;0.18;1.272;3.296;2.907;0.3;19;0.521;0.11;1;1
1765;199510;0.17;1.146;3.069;2.401;0.27;29;0.442;0.1;22;1
1765;199511;0.39;5.849;15.162;17.288;0.73;18;1.268;0.19;2;1
1765;199512;0.68;21.846;58.512;109.531;1.74;25;3.309;0.32;21;1
1765;199601;0.97;35.026;93.815;63.346;1.34;9;13.721;0.61;31;1
1765;199602;0.63;14.74;36.932;23.81;0.81;6;11.59;0.56;23;1
1765;199603;0.46;7.926;21.229;12.429;0.58;1;5.295;0.38;21;1
1765;199604;0.47;8.924;23.13;34.285;0.98;1;3.942;0.33;26;1
1765;199605;0.32;3.643;9.757;7.819;0.46;20;2.558;0.27;28;1
1765;199606;0.21;1.47;3.81;2.346;0.26;1;1.137;0.19;17;1
1765;199607;0.17;0.852;2.283;1.442;0.21;7;0.436;0.13;15;1
1765;199608;0.18;1.033;2.767;2.346;0.26;27;0.523;0.14;5;1
1765;199609;0.2;1.285;3.33;2.982;0.29;21;0.523;0.14;12;1
1765;199610;0.2;1.396;3.739;2.77;0.28;18;0.61;0.15;10;1
1765;199611;0.36;7.218;18.709;65.26;1.36;22;0.742;0.16;4;1
1765;199612;0.49;9.097;24.365;19.998;0.74;18;4.191;0.34;9;1
1765;199701;0.49;9.375;25.111;33.623;0.97;9;5.865;0.4;1;1
1765;199702;0.4;5.955;14.406;7.819;0.46;2;5.295;0.38;9;1
1765;199703;0.29;2.919;7.819;4.725;0.36;1;1.788;0.23;30;1
1765;199704;0.22;1.57;4.069;2.134;0.25;9;1.005;0.18;30;1
1765;199705;0.28;2.796;7.488;6.505;0.42;20;1.269;0.2;1;1
1765;199706;0.3;3.342;8.663;5.295;0.38;3;1.961;0.24;25;1
1765;199707;0.24;1.993;5.338;3.194;0.3;4;1.442;0.21;19;1
1765;199708;0.21;1.55;4.152;3.194;0.3;10;0.874;0.17;20;1
1765;199709;0.19;1.093;2.833;1.615;0.22;9;0.874;0.17;4;1
1765;199710;0.23;2.252;6.031;14.624;0.63;28;0.742;0.16;1;1
1765;199711;0.62;15.539;40.277;32.297;0.95;11;2.346;0.26;2;1
1765;199712;0.71;19.201;51.427;40.63;1.07;22;10.008;0.52;11;1
1765;199801;0.6;13.345;35.742;21.057;0.76;1;6.185;0.41;31;1
1765;199802;0.37;5.005;12.108;7.145;0.44;1;3.942;0.33;19;1
1765;199803;0.31;3.495;9.361;8.173;0.47;5;2.346;0.26;26;1
1765;199804;0.78;23.268;60.31;45.969;1.14;10;3.692;0.32;1;1
1765;199805;0.55;11.975;32.073;46.766;1.15;1;5.58;0.39;27;1
1765;199806;0.34;4.256;11.032;11.59;0.56;2;2.346;0.26;25;1
1765;199807;0.2;1.3;3.482;2.558;0.27;2;0.523;0.14;20;1
1765;199808;0.17;0.994;2.663;2.982;0.29;16;0.523;0.14;5;1
1765;199809;0.21;1.527;3.958;4.44;0.35;27;0.742;0.16;21;1
1765;199810;0.22;1.733;4.641;4.191;0.34;1;1.137;0.19;21;1
1765;199811;0.23;1.839;4.768;3.443;0.31;3;1.269;0.2;1;1
1765;199812;0.26;2.509;6.719;5.865;0.4;11;1.269;0.2;8;1
1765;199901;0.38;5.407;14.482;9.621;0.51;17;3.194;0.3;15;1
1765;199902;0.32;3.797;9.186;5.295;0.38;10;2.982;0.29;16;1
1765;199903;0.39;5.56;14.891;10.396;0.53;8;3.194;0.3;2;1
1765;199904;0.39;5.897;15.284;13.721;0.61;27;3.194;0.3;12;1
1765;199905;0.4;6.067;16.249;9.234;0.5;19;3.692;0.32;31;1
1765;199906;0.28;2.955;7.66;4.725;0.36;3;1.005;0.18;30;1
1765;199907;0.17;0.87;2.331;2.346;0.26;6;0.348;0.12;17;1
1765;199908;0.19;1.248;3.343;3.692;0.32;8;0.348;0.12;3;1
1765;199909;0.26;3.354;8.693;37.762;1.03;22;0.523;0.14;10;1
1765;199910;0.51;14.456;38.719;97.679;1.65;25;1.788;0.23;11;1
1765;199911;0.44;7.53;19.519;28.525;0.89;2;3.942;0.33;29;1
1765;199912;0.5;10.475;28.056;33.623;0.97;15;2.77;0.28;4;1
1765;200001;0.42;6.655;17.825;12.849;0.59;1;4.725;0.36;30;1
1765;200002;0.37;5.06;12.679;6.505;0.42;2;3.942;0.33;28;1
1765;200003;0.29;3.01;8.061;4.191;0.34;1;2.346;0.26;16;1
1765;200004;0.61;15.404;39.928;52.505;1.22;14;2.558;0.27;1;1
1765;200005;0.51;10.184;27.278;27.921;0.88;4;5.01;0.37;31;1
1765;200006;0.26;2.367;6.135;4.191;0.34;1;1.005;0.18;29;1
1765;200007;0.17;0.914;2.447;2.346;0.26;25;0.523;0.14;6;1
1765;200008;0.19;1.244;3.331;2.558;0.27;23;0.523;0.14;6;1
1765;200009;0.17;0.851;2.206;2.346;0.26;19;0.348;0.12;9;1
1765;200010;0.21;1.577;4.225;4.191;0.34;31;0.742;0.16;8;1
1765;200011;0.67;17.626;45.687;45.969;1.14;22;3.194;0.3;1;1
1765;200012;0.98;37.049;99.232;161.523;2.08;7;17.942;0.7;25;1
1765;200101;1;37.558;100.594;91.3;1.6;5;18.97;0.72;22;1
1765;200102;0.8;24.803;60.003;66.217;1.37;8;8.173;0.47;26;1
1765;200103;0.98;36.951;98.968;126.51;1.86;21;9.621;0.51;1;1
1765;200104;0.57;12.739;33.021;26.108;0.85;1;7.465;0.45;23;1
1765;200105;0.4;5.912;15.835;9.621;0.51;17;3.443;0.31;31;1
1765;200106;0.22;1.672;4.334;3.443;0.31;1;1.005;0.18;21;1
1765;200107;0.18;1.099;2.945;2.77;0.28;6;0.348;0.12;22;1
1765;200108;0.17;0.91;2.438;2.77;0.28;28;0.348;0.12;9;1
1765;200109;0.18;1.016;2.634;1.961;0.24;23;0.348;0.12;12;1
1765;200110;0.23;1.817;4.867;7.145;0.44;22;0.874;0.17;1;1
1765;200111;0.19;1.197;3.102;1.788;0.23;7;1.005;0.18;16;1
1765;200112;0.18;0.977;2.617;1.442;0.21;25;0.61;0.15;23;1
1765;200201;0.23;1.976;5.293;7.145;0.44;24;1.005;0.18;10;1
1765;200202;0.31;3.645;8.818;10.783;0.54;6;1.788;0.23;25;1
1765;200203;0.3;3.43;9.187;7.819;0.46;15;1.269;0.2;9;1
1765;200204;0.23;1.885;4.886;3.443;0.31;6;1.137;0.19;26;1
1765;200205;0.22;1.589;4.257;2.558;0.27;23;1.137;0.19;1;1
1765;200206;0.23;1.878;4.867;4.725;0.36;7;0.742;0.16;28;1
1765;200207;0.11;0.317;0.85;0.742;0.16;1;0.076;0.07;17;1
1765;200208;0.14;0.566;1.515;1.005;0.18;2;0.436;0.13;1;1
1765;200209;0.17;0.942;2.442;1.788;0.23;21;0.436;0.13;1;1
1765;200210;0.24;2.262;6.058;7.145;0.44;23;0.61;0.15;6;1
1765;200211;0.54;12.797;33.169;40.63;1.07;21;2.77;0.28;8;1
1765;200212;0.62;15.947;42.713;71.16;1.42;27;5.865;0.4;22;1
1765;200301;0.84;26.155;70.053;54.258;1.24;1;12.429;0.58;17;1
1765;200302;0.53;10.409;25.18;16.01;0.66;1;7.145;0.44;24;1
1765;200303;0.44;7.299;19.549;13.269;0.6;1;5.01;0.37;29;1
1765;200304;0.39;6.009;15.576;16.976;0.68;20;2.77;0.28;17;1
1765;200305;0.33;3.957;10.598;8.173;0.47;1;2.346;0.26;29;1
1765;200306;0.21;1.482;3.842;2.346;0.26;1;1.005;0.18;25;1
1765;200307;0.17;0.903;2.42;1.269;0.2;28;0.61;0.15;19;1
1765;200308;0.17;0.935;2.503;1.269;0.2;16;0.523;0.14;28;1
1765;200309;0.14;0.551;1.428;0.874;0.17;22;0.348;0.12;18;1
1765;200310;0.21;1.595;4.271;11.17;0.55;31;1.005;0.18;4;1
1765;200311;0.41;7.179;18.607;21.057;0.76;30;1.961;0.24;7;1
1765;200312;0.47;8.628;23.11;23.235;0.8;1;3.942;0.33;26;1
1765;200401;0.55;11.616;31.112;25.533;0.84;14;6.825;0.43;4;1
1765;200402;0.37;5.233;13.111;10.396;0.53;1;3.692;0.32;25;1
1765;200403;0.3;3.132;8.388;5.865;0.4;12;2.346;0.26;27;1
1765;200404;0.27;2.513;6.515;3.692;0.32;22;2.134;0.25;15;1
1765;200405;0.26;2.267;6.071;3.443;0.31;10;1.615;0.22;30;1
1765;200406;0.19;1.21;3.135;2.77;0.28;8;0.61;0.15;30;1
1765;200407;0.18;0.998;2.674;1.442;0.21;8;0.742;0.16;17;1
1765;200408;0.17;0.844;2.26;1.137;0.19;9;0.61;0.15;1;1
1765;200409;0.15;0.684;1.772;1.269;0.2;6;0.348;0.12;24;1
1765;200410;0.27;3.346;8.961;16.976;0.68;31;0.348;0.12;1;1
1765;200411;0.27;2.603;6.746;8.526;0.48;1;1.615;0.22;20;1
1765;200412;0.31;3.67;9.83;8.526;0.48;29;1.788;0.23;17;1
1765;200501;0.32;3.675;9.843;5.295;0.38;1;2.346;0.26;30;1
1765;200502;0.25;2.182;5.28;2.558;0.27;3;1.788;0.23;19;1
1765;200503;0.23;1.881;5.037;3.443;0.31;29;1.269;0.2;15;1
1765;200504;0.29;3.004;7.785;6.185;0.41;25;1.442;0.21;14;1
1765;200505;0.29;3.012;8.066;8.173;0.47;16;2.134;0.25;8;1
1765;200506;0.19;1.175;3.046;2.134;0.25;1;0.874;0.17;19;1
1765;200507;0.16;0.802;2.147;1.005;0.18;1;0.61;0.15;29;1
1765;200508;0.16;0.806;2.159;3.692;0.32;10;0.348;0.12;3;1
1765;200509;0.16;0.716;1.856;1.269;0.2;11;0.436;0.13;2;1
1765;200510;0.17;0.718;1.922;3.149;0.33;31;0.322;0.13;1;1
1765;200511;0.24;1.523;3.948;3.149;0.33;1;0.969;0.2;21;1
1765;200512;0.34;3.838;10.279;15.335;0.68;2;1.817;0.26;1;1
1765;200601;0.37;4.172;11.175;11.321;0.59;1;2.343;0.29;31;1
1765;200602;0.4;6.125;14.818;19.957;0.77;20;1.817;0.26;11;1
1765;200603;0.6;12.228;32.751;33.822;0.99;24;5.402;0.42;16;1
1765;200604;0.45;6.217;16.116;8.984;0.53;1;4.075;0.37;14;1
